GEOID,DU_WeightedFrequency,StdErrWgtFreq,MOE_freq,DUpercent_prevalenceinPUMA,StdErrofRowPercent,MOE_percent,CV_Percent,Poordu_WeightedFrequency,Poordu_StdErrWgtFreq,Poordu_MOE_freq,Poordu_percent,Poordu_StdErrofRowPercent,Poordu_MOE_percent,Poordu_CV_Percent,Renter_DU_WeightedFrequency,Renter_StdErrWgtFreq,Renter_MOE_freq,Renter_percent,Renter_StdErrofRowPercent,Renter_MOE_percent,Renter_CV_Percent,White_DU_WeightedFrequency,White_StdErrWgtFreq,White_MOE_freq,White_percent,White_StdErrofRowPercent,White_MOE_percent,White_CV_Percent,Black_DU_WeightedFrequency,Black_StdErrWgtFreq,Black_MOE_freq,Black_percent,Black_StdErrofRowPercent,Black_MOE_percent,Black_CV_Percent,AIAN_DU_WeightedFrequency,AIAN_StdErrWgtFreq,AIAN_MOE_freq,AIAN_percent,AIAN_StdErrofRowPercent,AIAN_MOE_percent,AIAN_CV_Percent,Asian_DU_WeightedFrequency,Asian_StdErrWgtFreq,Asian_MOE_freq,Asian_percent,Asian_StdErrofRowPercent,Asian_MOE_percent,Asian_CV_Percent,NHOPI_DU_WeightedFrequency,NHOPI_StdErrWgtFreq,NHOPI_MOE_freq,NHOPI_percent,NHOPI_StdErrofRowPercent,NHOPI_MOE_percent,NHOPI_CV_Percent,Hispanic_DU_WeightedFrequency,Hispanic_StdErrWgtFreq,Hispanic_MOE_freq,Hispanic_percent,Hispanic_StdErrofRowPercent,Hispanic_MOE_percent,Hispanic_CV_Percent,Other_DU_WeightedFrequency,Other_StdErrWgtFreq,Other_MOE_freq,Other_percent,Other_StdErrofRowPercent,Other_MOE_percent,Other_CV_Percent,Multi_DU_WeightedFrequency,Multi_StdErrWgtFreq,Multi_MOE_freq,Multi_percent,Multi_StdErrofRowPercent,Multi_MOE_percent,Multi_CV_Percent,White_Poordu_WeightedFrequency,White_Poordu_StdErrWgtFreq,White_Poordu_MOE_freq,White_Poordu_percent,White_Poordu_StdErrofRowPercent,White_Poordu_MOE_percent,White_Poordu_CV_Percent,Black_Poordu_WeightedFrequency,Black_Poordu_StdErrWgtFreq,Black_Poordu_MOE_freq,Black_Poordu_percent,Black_Poordu_StdErrofRowPercent,Black_Poordu_MOE_percent,Black_Poordu_CV_Percent,AIAN_Poordu_WeightedFrequency,AIAN_Poordu_StdErrWgtFreq,AIAN_Poordu_MOE_freq,AIAN_Poordu_percent,AIAN_Poordu_StdErrofRowPercent,AIAN_Poordu_MOE_percent,AIAN_Poordu_CV_Percent,Asian_Poordu_WeightedFrequency,Asian_Poordu_StdErrWgtFreq,Asian_Poordu_MOE_freq,Asian_Poordu_percent,Asian_Poordu_StdErrofRowPercent,Asian_Poordu_MOE_percent,Asian_Poordu_CV_Percent,NHOPI_Poordu_WeightedFrequency,NHOPI_Poordu_StdErrWgtFreq,NHOPI_Poordu_MOE_freq,NHOPI_Poordu_percent,NHOPI_Poordu_StdErrofRowPercent,NHOPI_Poordu_MOE_percent,NHOPI_Poordu_CV_Percent,Hisp_Poordu_WeightedFrequency,Hisp_Poordu_StdErrWgtFreq,Hisp_Poordu_MOE_freq,Hisp_Poordu_percent,Hisp_Poordu_StdErrofRowPercent,Hisp_Poordu_MOE_percent,Hisp_Poordu_CV_Percent,Other_Poordu_WeightedFrequency,Other_Poordu_StdErrWgtFreq,Other_Poordu_MOE_freq,Other_Poordu_percent,Other_Poordu_StdErrofRowPercent,Other_Poordu_MOE_percent,Other_Poordu_CV_Percent,Multi_Poordu_WeightedFrequency,Multi_Poordu_StdErrWgtFreq,Multi_Poordu_MOE_freq,Multi_Poordu_percent,Multi_Poordu_StdErrofRowPercent,Multi_Poordu_MOE_percent,Multi_Poordu_CV_Percent
0607508,312,113.8532,187.288514,0.3331,0.124,0.20398,0.3722,312,113.77532,187.1604014,2.6614,0.9667,1.5902215,0.3632,287,113.41095,186.5610128,0.5025,0.2016,0.331632,0.4012,82,47.30659,77.81934055,0.1779,0.1039,0.1709155,0.5838,61,43.32548,71.2704146,3.0005,1.895,3.117275,0.6316,,,,,,,,119,64.82854,106.6429483,0.3902,0.2178,0.358281,0.5581,,,,,,,,,,,,,,,,,,,,,,50,50,82.25,0.4537,0.4586,0.754397,1.0108,82,47.13385,77.53518325,2.0098,1.1757,1.9340265,0.585,61,42.6042,70.083909,7.0684,3.9061,6.4255345,0.5526,,,,,,,,119,64.59713,106.2622789,2.2152,1.2121,1.9939045,0.5472,,,,,,,,,,,,,,,,,,,,,,50,50,82.25,4.99,5.0002,8.225329,1.002
0607509,2096,496.69522,817.0636369,2.1097,0.489,0.804405,0.2318,2096,496.69522,817.0636369,8.3961,1.8508,3.044566,0.2204,2035,498.23376,819.5945352,2.5516,0.6028,0.991606,0.2362,112,69.88977,114.9686717,0.2801,0.1724,0.283598,0.6156,244,164.83854,271.1593983,5.6247,3.6492,6.002934,0.6488,63,48.25218,79.3748361,10.5528,8.1601,13.4233645,0.7733,1335,460.07222,756.8188019,3.6284,1.2225,2.0110125,0.3369,,,,,,,,420,156.92683,258.1446354,2.7957,0.9399,1.5461355,0.3362,333,145.26454,238.9601683,4.5874,1.6826,2.767877,0.3668,9,9,14.805,0.0874,0.0862,0.141799,0.9864,112,69.80133,114.8231879,1.9684,1.1961,1.9675845,0.6077,244,163.67549,269.2461811,12.1878,7.4932,12.326314,0.6148,63,45.70558,75.1856791,19.6262,15.6198,25.694571,0.7959,1335,458.96253,754.9933619,10.1598,3.2224,5.300848,0.3172,,,,,,,,420,154.08615,253.4717168,11.7713,3.3566,5.521607,0.2852,333,138.86767,228.4373172,16.9811,5.1919,8.5406755,0.3057,9,9,14.805,0.4865,0.475,0.781375,0.9764
0607510,2155,528.11951,868.756594,2.3011,0.5447,0.8960315,0.2367,2155,525.42909,864.3308531,10.4192,2.1608,3.554516,0.2074,2082,528.50316,869.3876982,3.1462,0.7447,1.2250315,0.2367,347,206.42579,339.5704246,0.9753,0.5578,0.917581,0.5719,88,68.48637,112.6600787,1.8029,1.2586,2.070397,0.6981,51,51,83.895,4.7091,2.7497,4.5232565,0.5839,597,224.3671,369.0838795,1.8462,0.6816,1.121232,0.3692,,,,,,,,1308,489.69609,805.5500681,7.6698,2.6013,4.2791385,0.3392,784,292.64248,481.3968796,8.3157,2.6371000000000002,4.3380295,0.3171,288,201.9222,332.162019,2.9247,1.9888,3.271576,0.68,347,206.12164,339.0700978,6.1416,3.4243,5.6329735,0.5576,88,68.1102,112.041279,4.7236,2.3319,3.8359755,0.49370000000000003,51,51,83.895,7.3699,2.3075,3.7958375,0.3131,597,223.08555,366.9757298,9.3809,2.8497,4.6877565,0.3038,,,,,,,,1308,474.21351,780.081224,19.7494,5.451,8.966895,0.276,784,275.74043,453.5930074,19.159300000000002,4.4442,7.310709,0.232,288,199.79579,328.6640746,14.3569,9.0073,14.8170085,0.6274
0607511,1455,458.08019,753.5419126,1.1618,0.3627,0.5966415,0.3122,1455,456.24644,750.5253938,9.5736,2.6122,4.297069,0.2728,1286,449.98557,740.2262627,1.8382,0.6323,1.0401335,0.344,186,93.84878,154.3812431,0.2603,0.1319,0.2169755,0.5066,146,103.96328,171.0195956,3.2116,2.2944,3.774288,0.7144,10,10,16.45,1.1834,1.2078,1.986831,1.0206,89,56.13248,92.3379296,0.4348,0.2627,0.4321415,0.6043,,,,,,,,909,400.68508,659.1269566,3.679,1.5728,2.587256,0.4275,601,246.51947,405.5245282,5.4498,2.0902,3.438379,0.3835,423,354.69728,583.4770256,2.5251,2.0753,3.4138685,0.8219,186,93.66167,154.0734472,3.2586,1.5717,2.5854465,0.4823,146,102.37187,168.4017262,13.918,8.9525,14.7268625,0.6432,10,10,16.45,3.5714,4.1075,6.7568375,1.1501,89,55.86628,91.9000306,3.22,1.9282,3.171889,0.5988,,,,,,,,909,395.81146,651.1098517,17.1834,6.0203,9.9033935,0.3504,601,239.45432,393.9023564,17.8391,6.1304,10.084508,0.3436,423,353.5944,581.662788,21.3852,13.4946,22.198617,0.631
0607512,564,177.15563,291.4210114,0.5783,0.1834,0.301693,0.3171,564,176.4428,290.248406,5.2015,1.475,2.426375,0.2836,358,156.4068,257.289186,0.9645,0.4159,0.6841555,0.43120000000000003,41,28.78934,47.3584643,0.114,0.0807,0.1327515,0.7073,,,,,,,,,,,,,,,446,155.32873,255.5157609,0.9881,0.3423,0.5630835,0.3464,,,,,,,,77,68.33465,112.4104993,0.8036,0.6845,1.1260025,0.8518,8,8,13.16,0.3019,0.3075,0.5058375,1.0187,69,67.99197,111.8467907,0.5914,0.5774,0.949823,0.9764,41,28.72013,47.24461385,1.6123,1.1298,1.858521,0.7008,,,,,,,,,,,,,,,446,153.62725,252.7168263,7.0247,2.3264,3.826928,0.3312,,,,,,,,77,67.9714,111.812953,6.981,3.5049,5.7655605,0.5021,8,8,13.16,1.7817,2.1054,3.463383,1.1816,69,67.96735,111.8062908,6.2727,4.6318,7.619311,0.7384
0607513,983,297.40961,489.2388085,0.9918,0.3017,0.4962965,0.3042,983,296.44975,487.6598388,7.9932,2.2396,3.684142,0.2802,686,289.75603,476.6486694,2.1804,0.9081,1.4938245000000001,0.4165,58,32.38715,53.27686175,0.2018,0.1133,0.1863785,0.5616,90,51.99347,85.52925815,2.6064,1.5124,2.487898,0.5803,,,,,,,,432,156.59727,257.6025092,0.893,0.329,0.541205,0.3684,,,,,,,,403,260.21958,428.0612091,2.6664,1.7321,2.8493045,0.6496,403,260.03874,427.7637273,4.652,2.9858,4.911641,0.6418,,,,,,,,58,32.20644,52.9795938,2.7371,1.5071,2.4791795,0.5506,90,50.76498,83.5083921,10.8303,6.109,10.049305,0.5641,,,,,,,,432,154.45974,254.0862723,8.2239,2.799,4.604355,0.3404,,,,,,,,403,258.25334,424.8267443,12.578,7.3227,12.0458415,0.5822,403,256.55075,422.0259838,18.3099,9.8762,16.246349,0.5394,,,,,,,
0607514,816,246.17785,404.9625633,0.8737,0.2612,0.429674,0.299,816,245.65307,404.0993002,6.0164,1.6674,2.742873,0.2771,816,246.17785,404.9625633,1.2387,0.3735,0.6144075,0.3016,137,73.71911,121.267936,0.2428,0.1311,0.2156595,0.54,280,154.91225,254.8306513,4.9558,2.514,4.13553,0.5073,,,,,,,,304,155.24146,255.3722017,1.6482,0.8233,1.3543285,0.4995,39,39,64.155,7.1691,7.4873,12.3166085,1.0444,97,52.32517,86.07490465,1.0196,0.5606,0.922187,0.5498,27,19.54269,32.14772505,0.8623,0.6279,1.0328955,0.7281,29,22.36035,36.78277575,0.3462,0.2707,0.4453015,0.782,137,73.4998,120.907171,2.4561,1.2946,2.129617,0.5271,280,152.32904,250.5812708,11.3867,5.0108,8.242766,0.4401,,,,,,,,304,154.41251,254.008579,8.928,3.8037,6.2570865,0.426,39,39,64.155,50,38.4615,63.2691675,0.7692,97,51.11211,84.07942095,5.4771,2.8307,4.6565015,0.5168,27,19.04852,31.3348154,5.1233,3.4533,5.6806785,0.674,29,22.19359,36.50845555,1.9231,1.6264,2.675428,0.8457
0607705,5067,1262,2075.99,2.5691,0.6166,1.014307,0.24,5067,1260,2072.7,14.4581,2.743,4.512235,0.1897,2066,599.99252,986.9876954,2.4056,0.709,1.166305,0.2947,850,399.15999,656.6181836,1.5123,0.6887,1.1329115,0.4554,887,460.92028,758.2138606,3.9939,2.0315,3.3418175,0.5087,36,36,59.22,1.4901,1.5263,2.5107635,1.0243,2041,784.30537,1290.182334,4.1405,1.443,2.373735,0.3485,34,34,55.93,3.2914,3.5127,5.7783915,1.0672,1132,370.94974,610.2123223,1.629,0.535,0.880075,0.3284,749,329.62219,542.2285026,2.921,1.2977,2.1347165,0.4443,445,176.76091,290.771697,1.1093,0.4551,0.7486395,0.4103,850,398.85904,656.1231208,9.1496,3.8898,6.398721,0.4251,887,457.90064,753.2465528,17.107,7.3568,12.101936,0.43,36,36,59.22,30.2521,16.5145,27.1663525,0.5459,2041,780.64603,1284.162719,20.8819,4.7086,7.745647,0.2255,34,34,55.93,14.7186,15.3242,25.208309,1.0411,1132,368.45466,606.1079157,9.3016,2.8764,4.731678,0.3092,749,321.33644,528.5984438,16.5051,6.6817,10.9913965,0.4048,445,175.18939,288.1865466,7.5629,2.9074,4.782673,0.3844
0607706,2579,423.93479,697.3727296,1.6205,0.2739,0.4505655,0.169,2579,422.32825,694.7299713,7.6681,1.2418,2.042761,0.162,1667,331.1329,544.7136205,2.1602,0.4536,0.746172,0.21,376,156.8496,258.017592,0.8674,0.347,0.570815,0.4001,338,139.58681,229.6203025,2.1285,0.8807,1.4487515,0.4138,89,49.29996,81.0984342,3.3408,1.9075,3.1378375,0.571,251,95.75397,157.5152807,1.2518,0.4904,0.806708,0.3917,,,,,,,,1890,368.48023,606.1499784,1.9302,0.3806,0.626087,0.1972,1465,336.02331,552.758345,3.1919,0.719,1.182755,0.2253,60,27.3019,44.9116255,0.1951,0.0891,0.1465695,0.4565,376,155.3654,255.576083,3.9483,1.5995,2.6311775,0.4051,338,137.74096,226.5838792,7.2751,2.8687,4.7190115,0.3943,89,46.92243,77.18739735,12.6062,6.0656,9.977912,0.4812,251,93.19795,153.3106278,7.9784,2.6846,4.416167,0.3365,,,,,,,,1890,365.43988,601.1486026,8.6011,1.6489,2.7124405,0.1917,1465,327.7235,539.1051575,14.4435,2.8279,4.6518955,0.1958,60,27.02984,44.4640868,1.1066,0.5456,0.897512,0.4931
0607707,1305,351.9166,578.902807,1.0262,0.2708,0.445466,0.2639,1305,347.68756,571.9460362,11.6799,2.8245,4.6463025,0.2418,732,307.54566,505.9126107,1.9719,0.8184,1.346268,0.415,297,118.90692,195.6018834,0.695,0.2786,0.458297,0.4009,150,134.66785,221.5286133,1.9618,1.6951,2.7884395,0.8641,,,,,,,,301,142.83423,234.9623084,0.8815,0.4215,0.6933675,0.4782,,,,,,,,342,164.22042,270.1425909,0.778,0.3813,0.6272385,0.4901,177,122.76262,201.9445099,1.0774,0.6766,1.113007,0.628,380,184.14309,302.9153831,1.583,0.7834,1.288693,0.4949,297,116.80562,192.1452449,8.3615,2.9162,4.797149,0.3488,150,132.66284,218.2303718,27.3723,20.972,34.49894,0.7662,,,,,,,,301,138.51831,227.86262,10.3401,4.3256,7.115612,0.4183,,,,,,,,342,161.52505,265.7087073,7.2381,3.5064,5.768028,0.4844,177,121.14669,199.2863051,6.7764,4.8596,7.994042,0.7171,380,174.81549,287.5714811,25.3502,10.3481,17.0226245,0.4082
0607708,2550,548.86867,902.8889622,1.5789,0.3308,0.544166,0.2095,2550,545.18807,896.8343752,10.7659,2.0269,3.3342505,0.1883,1900,499.28325,821.3209463,3.077,0.7827,1.2875415,0.2544,1088,410.02078,674.4841831,1.2045,0.4363,0.7177135,0.3622,,,,,,,,,,,,,,,238,105.36588,173.3268726,2.1591,0.9527,1.5671915,0.4412,,,,,,,,1964,522.14613,858.9303839,2.9375,0.7623,1.2539835,0.2595,698,290.58373,478.0102359,2.9344,1.1574,1.903923,0.3944,526,242.4149,398.7725105,1.5944,0.7256,1.193612,0.4551,1088,407.69379,670.6562846,9.7065,3.303,5.433435,0.3403,,,,,,,,,,,,,,,238,100.33406,165.0495287,13.4009,5.2899,8.7018855,0.3947,,,,,,,,1964,513.76747,845.1474882,13.7854,2.9318,4.822811,0.2127,698,280.75029,461.8342271,12.4354,3.7365,6.1465425,0.3005,526,238.73883,392.7253754,11.0088,4.0941,6.7347945,0.3719
0607709,1346,349.75983,575.3549204,1.0678,0.2799,0.4604355,0.2621,1346,345.84264,568.9111428,8.8326,2.1484,3.534118,0.2432,783,282.1478,464.133131,2.1495,0.7694,1.265663,0.358,935,319.57637,525.7031287,1.7964,0.5993,0.9858485,0.3336,11,11,18.095,0.2227,0.2258,0.371441,1.014,16,9.80188,16.1240926,1.608,1.0604,1.744358,0.6594,38,29.59125,48.67760625,0.1507,0.1184,0.194768,0.7853,,,,,,,,888,291.81496,480.0356092,1.8107,0.588,0.96726,0.3248,94,58.8887,96.8719115,0.6315,0.3985,0.6555325,0.631,252,144.02704,236.9244808,0.9446,0.5378,0.884681,0.5693,935,314.74622,517.7575319,15.6041,3.9756,6.539862,0.2548,11,11,18.095,1.0721,1.186,1.95097,1.1062,16,9.0967,14.9640715,9.0395,5.2465,8.6304925,0.5804,38,29.31983,48.23112035,2.1265,1.6778,2.759981,0.789,,,,,,,,888,284.44412,467.9105774,11.4951,3.4626,5.695977,0.3012,94,58.11557,95.60011265,3.9864,2.5057,4.1218765,0.6286,252,141.65341,233.0198595,6.4632,3.6373,5.9833585,0.5628
0607901,919,336.77905,554.0015373,0.5756,0.2085,0.3429825,0.3622,919,336.55093,553.6262799,3.4624,1.2413,2.0419385,0.3585,492,194.7349,320.3389105,0.7589,0.2994,0.492513,0.3945,502,194.3229,319.6611705,0.4235,0.1623,0.2669835,0.3833,,,,,,,,5,5,8.225,0.4068,0.4247,0.6986315,1.044,28,12.83579,21.11487455,0.4598,0.221,0.363545,0.4806,,,,,,,,367,258.0271,424.4545795,0.9764,0.6786,1.116297,0.695,16,16,26.32,0.179,0.1768,0.290836,0.9879,368,258.5842,425.371009,1.5817,1.0934,1.798643,0.6913,502,194.20706,319.4706137,2.6453,1.0128,1.666056,0.3828,,,,,,,,5,5,8.225,3.2895,3.3146,5.452517,1.0076,28,12.58408,20.7008116,2.6565,1.2233,2.0123285,0.4605,,,,,,,,367,257.70733,423.9285579,5.0803,3.3346,5.485417,0.6564,16,16,26.32,0.8644,0.7993,1.3148485,0.9247,368,258.24196,424.8080242,8.7266,5.3529,8.8055205,0.6134
0607902,829,205.46621,337.9919155,0.773,0.1916,0.315182,0.2478,829,204.44441,336.3110545,5.8265,1.5118,2.486911,0.2595,267,115.90742,190.6677059,0.7738,0.3334,0.548443,0.4309,473,163.66283,269.2253554,0.5996,0.2051,0.3373895,0.3421,,,,,,,,51,51,83.895,4.6029,4.444,7.31038,0.9655,,,,,,,,,,,,,,,330,121.69575,200.1895088,1.1816,0.4301,0.7075145,0.364,133,92.19133,151.6547379,1.5326,1.0703,1.7606435,0.6983,172,76.08081,125.1529325,1.149,0.51,0.83895,0.4439,473,162.98993,268.1184349,5.3513,1.8371,3.0220295,0.3433,,,,,,,,51,51,83.895,14.4476,15.0382,24.737839,1.0409,,,,,,,,,,,,,,,330,115.13335,189.3943608,5.8027,2.2631,3.7227995,0.39,133,90.29458,148.5345841,6.7478,4.5341,7.4585945,0.6719,172,71.4251,117.4942895,5.7506,2.6525,4.3633625,0.4613
0608101,1734,402.86086,662.7061147,1.2513,0.2906,0.478037,0.2322,1734,400.56188,658.9242926,10.9394,2.2615,3.7201675,0.2067,1021,346.76327,570.4255792,2.0325,0.6836,1.124522,0.3363,429,184.15294,302.9315863,1.1462,0.4908,0.807366,0.4282,28,28,46.06,0.8459,0.8738,1.437401,1.033,71,49.86366,82.0257207,3.5949,2.6749,4.4002105,0.7441,537,206.91317,340.3721647,0.8107,0.3052,0.502054,0.3765,,,,,,,,877,315.26067,518.6038022,2.9689,1.0474,1.722973,0.3528,176,106.90278,175.8550731,1.5083,0.9351,1.5382395,0.62,493,267.6277,440.2475665,2.9835,1.5271,2.5120795,0.5118,429,181.76061,298.9962035,11.4767,4.4799,7.3694355,0.3903,28,28,46.06,5,5.1436,8.461222,1.0287,71,41.96427,69.03122415,54.6154,17.1897,28.2770565,0.3147,537,205.1208,337.423716,7.9087,2.8111,4.6242595,0.3554,,,,,,,,877,304.06036,500.1792922,17.9787,5.3086,8.732647,0.2953,176,103.88888,170.8972076,15.3578,7.8424,12.900748,0.5106,493,260.48409,428.4963281,15.6657,6.8198,11.218571,0.4353
0608102,1128,328.57479,540.5055296,0.9485,0.2717,0.4469465,0.2865,1128,327.01334,537.9369443,8.2378,2.0062,3.300199,0.2435,708,288.62282,474.7845389,1.6141,0.6409,1.0542805,0.3971,135,57.63767,94.81396715,0.3886,0.1616,0.265832,0.416,23,23,37.835,1.1149,1.151,1.893395,1.0324,90,90,148.05,13.7405,12.1323,19.9576335,0.883,381,229.79919,378.0196676,0.8113,0.4857,0.7989765,0.5986,106,106,174.37,5.8954,5.9731,9.8257495,1.0132,528,203.89249,335.4031461,1.5033,0.5683,0.9348535,0.378,260,116.7882,192.116589,1.6124,0.6839,1.1250155,0.4241,133,125.13472,205.8466144,0.8199,0.7654,1.259083,0.9336,135,56.82392,93.4753484,3.2847,1.4227,2.3403415,0.4331,23,23,37.835,3.7217,4.5023,7.4062835,1.2098,90,90,148.05,53.5714,29.4129,48.3842205,0.549,381,228.05686,375.1535347,11.0756,5.3426,8.788577,0.4824,106,106,174.37,35.9322,30.7301,50.5510145,0.8552,528,198.60502,326.7052579,9.0287,2.7906,4.590537,0.3091,260,111.93384,184.1311668,7.9244,2.7317,4.4936465,0.3447,133,124.9483,205.5399535,7.5311,6.2441,10.2715445,0.8291
0608103,1721,399.63297,657.3962357,1.6138,0.3684,0.606018,0.2283,1721,396.53889,652.3064741,11.8322,2.4866,4.090457,0.2102,1245,364.05098,598.8638621,2.8087,0.7915,1.3020175,0.2818,109,60.94533,100.2550679,0.2352,0.1324,0.217798,0.5631,60,60,98.7,5.3524,5.0917,8.3758465,0.9513,229,229,376.705,20.7428,18.3192,30.135084,0.8832,189,76.65933,126.1045979,0.5597,0.2279,0.3748955,0.4072,106,74.96266,123.3135757,13.5723,9.1083,14.9831535,0.6711,949,345.8876,568.985102,4.4821,1.5351,2.5252395,0.3425,629,255.701,420.628145,5.8577,2.3141,3.8066945,0.3951,296,185.0113,304.3435885,2.3796,1.4442,2.375709,0.6069,109,60.78289,99.98785405,2.6033,1.4323,2.3561335,0.5502,60,60,98.7,26.9058,13.3771,22.0053295,0.4972,229,229,376.705,54.7847,28.6697,47.1616565,0.5233,189,75.1616,123.640832,6.1664,2.2067,3.6300215,0.3579,106,66.54322,109.4635969,34.4156,19.1662,31.528399,0.5569,949,337.02263,554.4022264,15.9496,4.8714,8.013453,0.3054,629,244.10858,401.5586141,14.4931,5.209,8.568805,0.3594,296,180.94054,297.6471883,15.7951,8.0199,13.1927355,0.5077
0608104,1999,575.71366,947.0489707,1.6109,0.4452,0.732354,0.2763,1999,574.35486,944.8137447,14.8239,3.477,5.719665,0.2346,1728,578.88368,952.2636536,3.649,1.1265,1.8530925,0.3087,850,466.19894,766.8972563,1.4513,0.7779,1.2796455,0.536,62,50.31296,82.7648192,4.454,3.6024,5.925948,0.8088,,,,,,,,95,39.11429,64.34300705,0.259,0.1069,0.1758505,0.4126,103,74.62573,122.7593259,15.0585,10.362,17.04549,0.6881,1216,455.47993,749.2644849,5.3898,1.7399,2.8621355,0.3228,726,323.33019,531.8781626,6.1055,2.1912,3.604524,0.3589,163,87.70069,144.2676351,1.1381,0.5959,0.9802555,0.5236,850,465.7224,766.113348,16.3619,7.531,12.388495,0.4603,62,49.5397,81.4928065,16.8022,13.2274,21.759073,0.7872,,,,,,,,95,38.42384,63.2072168,3.9583,1.475,2.426375,0.3726,103,60.65476,99.7770802,47.4654,11.1605,18.3590225,0.2351,1216,433.82192,713.6370584,22.531,5.7053,9.3852185,0.2532,726,303.19034,498.7481093,19.0952,5.9425,9.7754125,0.3112,163,84.13736,138.4059572,12.2189,5.2899,8.7018855,0.4329
0608105,1441,385.10734,633.5015743,1.0826,0.2801,0.4607645,0.2587,1441,383.4783,630.8218035,9.5557,2.2244,3.659138,0.2328,1177,366.97196,603.6688742,2.1338,0.643,1.057735,0.3013,179,80.27471,132.051898,0.2706,0.1216,0.200032,0.4493,83,60.30528,99.2021856,3.1215,2.0431,3.3608995,0.6545,98,55.60954,91.4776933,8,3.4038,5.599251,0.4255,100,71.86743,118.2219224,0.3496,0.2525,0.4153625,0.7224,,,,,,,,1152,376.87187,619.9542262,3.5842,1.0786,1.774297,0.3009,848,305.1748,502.012546,5.5727,1.7475,2.8746375,0.3136,133,69.16625,113.7784813,0.7357,0.3841,0.6318445,0.5221,179,79.96603,131.5441194,3.6338,1.6182,2.661939,0.4453,83,57.92812,95.2917574,16.6667,9.7696,16.070992,0.5862,98,48.85693,80.36964985,18.2495,4.1593,6.8420485,0.2279,100,71.11597,116.9857707,5.5835,4.2428,6.979406,0.7599,,,,,,,,1152,364.69616,599.9251832,13.8014,3.5123,5.7777335,0.2545,848,292.6455,481.4018475,15.0782,4.3915,7.2240175,0.2912,133,66.46836,109.3404522,8.2353,3.8767,6.3771715,0.4707
0608106,1716,441.80991,726.777302,1.5357,0.3924,0.645498,0.2555,1716,439.06593,722.2634549,14.5424,3.0004,4.935658,0.2063,1318,411.64632,677.1581964,3.2502,0.9683,1.5928535,0.2979,608,327.24135,538.3120208,1.1154,0.5904,0.971208,0.5294,108,76.2429,125.4195705,2.2651,1.5529,2.5545205,0.6856,42,35.34827,58.14790415,2.028,1.7507,2.8799015,0.8633,39,39,64.155,0.3045,0.3019,0.4966255,0.9914,234,128.02951,210.608544,20.5443,10.2781,16.9074745,0.5003,1147,387.78189,637.9012091,2.7373,0.9053,1.4892185,0.3307,567,202.03938,332.3547801,2.7423,0.9839,1.6185155,0.3588,56,44.73604,73.5907858,0.3629,0.2933,0.4824785,0.8083,608,325.50651,535.458209,16.4458,6.6706,10.973137,0.4056,108,74.7844,123.020338,11.3804,7.0761,11.6401845,0.6218,42,34.53018,56.8021461,8.9362,6.8799,11.3174355,0.7699,39,39,64.155,5.8559,4.2042,6.915909,0.7179,234,54.44263,89.55812635,54.9296,3.5915,5.9080175,0.0654,1147,378.27514,622.2626053,14.931,4.2953,7.0657685,0.2877,567,191.39179,314.8394946,13.2384,4.5493,7.4835985,0.3436,56,44.32563,72.91566135,4.6015,3.9804,6.547758,0.865
0608301,3485,658.79122,1083.711557,2.6368,0.5068,0.833686,0.1922,3485,656.92125,1080.635456,12.8622,2.1624,3.557148,0.1681,2917,576.21404,947.8720958,4.4869,0.8991,1.4790195,0.2004,945,298.34726,490.7812427,1.6954,0.5269,0.8667505,0.3108,,,,,,,,249,110.42779,181.6537146,7.4019,2.6511,4.3610595,0.3582,15,15,24.675,0.2818,0.2717,0.4469465,0.9642,,,,,,,,3335,652.02255,1072.577095,3.5965,0.7171,1.1796295,0.1994,463,182.06031,299.48921,2.4473,0.9928,1.633156,0.4057,1813,509.96394,838.8906813,3.8301,1.0511,1.7290595,0.2744,945,297.16033,488.8287429,10.2162,2.7494,4.522763,0.2691,,,,,,,,249,104.65457,172.1567677,12.8815,4.2396,6.974142,0.3291,15,15,24.675,1.9255,2.1338,3.510101,1.1081,,,,,,,,3335,644.77079,1060.64795,14.6606,2.5477,4.1909665,0.1738,463,176.72744,290.7166388,11.6157,3.9608,6.515516,0.341,1813,488.76993,804.0265349,16.2922,3.9809,6.5485805,0.2443
